Tweet ID,Tweet_count,Username,Text,Created At,Retweets,Likes
1848442298549391811,79,Veeps,"Buddy Nielsen of @SensesFail reveals the surprising items on their rider during a backstage interview with AP Magazine at the #whenwewereyoung festival. #wwwy

Full interview on Veeps https://t.co/tjR9MZHBHy https://t.co/FvqO1FI6nx",Mon Oct 21 19:12:41 +0000 2024,2,24
1848440310843773301,80,darrin🧣,throwback to last year’s WWWY festival https://t.co/CbZ29E5vMv,Mon Oct 21 19:04:47 +0000 2024,0,1
1848438973418656151,81,K8 🎱✨🎃 WWWY 1&2!!!,@zomegalomaniac @sxteencndles wait is that not just how people do festivals???,Mon Oct 21 18:59:28 +0000 2024,0,4
1848431133069087022,82,JunioR MotA,@RebelGirl_182 I remember flying to Vegas for WWWY Festival and listening to the album non stop on my flight and for the rest of the day... Perfect way to start my weekend last year!,Mon Oct 21 18:28:18 +0000 2024,0,1
1848430394221166789,83,alyssa ★ WWWY,yall. i can’t believe that festival existed. wtf. highlight of my life i am actually in shock about the fact that i lived that,Mon Oct 21 18:25:22 +0000 2024,0,11
1848423700863062341,84,DIO @ WWWY Festival,Still stuck in coma from @SensesFail also I deadass thought Sabrina Carpenter was there. https://t.co/kkesJefOR8,Mon Oct 21 17:58:46 +0000 2024,2,13
1848423570470539707,85,When We Were Young,"sometimes after a music festival i want to listen to anything but the music i just heard… well, NOT THIS ONE, blasting this shit as we speak",Mon Oct 21 17:58:15 +0000 2024,32,397
1848422956960977140,86,DIO @ WWWY Festival,underrated set is @Saosin https://t.co/7bigfxx1tO,Mon Oct 21 17:55:49 +0000 2024,0,0
1848422509810450519,87,DIO @ WWWY Festival,I learned my mistake that day after and don't want to overwhelm myself. I decided to just be in the shades and go to other stages which was good idea https://t.co/FQvltvPnkK,Mon Oct 21 17:54:03 +0000 2024,0,1
1848421823626481764,88,DIO @ WWWY Festival,My Chemical was Worth waiting over 8 hours in Barricade. Playing Black Parade was breathtaking https://t.co/BAt2ZgMW0r,Mon Oct 21 17:51:19 +0000 2024,0,0
